has_levelled,element_type,is_bipartite,dialect,date,lemma_std,form,inflcat,log_freq
0,Consonant,1,High German,1325,ziehen,toch,PastSgInd3,12.911148396955392
0,Vowel,1,High German,1325,ziehen,toch,PastSgInd3,12.911148396955392
0,Consonant,1,High German,1325,fliehen,vloghen,PastPlInd3,11.081311434367002
1,Vowel,1,High German,1325,fliehen,vloghen,PastPlInd3,11.081311434367002
0,Consonant,1,High German,1325,verlieren,vorloren,ppl,12.774112848225492
0,Vowel,1,High German,1325,verlieren,vorloren,ppl,12.774112848225492
1,Consonant,1,High German,1325,fliehen,ulon,PastPlInd3,11.081311434367002
1,Vowel,1,High German,1325,fliehen,ulon,PastPlInd3,11.081311434367002
0,Consonant,1,High German,1325,ziehen,ten,PresPlInd3,12.911148396955392
0,Vowel,1,High German,1325,ziehen,ten,PresPlInd3,12.911148396955392
0,Consonant,1,High German,1325,ziehen,toghen,PastPlInd3,12.911148396955392
1,Vowel,1,High German,1325,ziehen,toghen,PastPlInd3,12.911148396955392
0,Consonant,1,High German,1325,ziehen,nedertoch,PastSgInd3,12.911148396955392
0,Vowel,1,High German,1325,ziehen,nedertoch,PastSgInd3,12.911148396955392
0,Consonant,1,High German,1325,fliehen,vlot,PresSgInd3,11.081311434367002
0,Vowel,1,High German,1325,fliehen,vlot,PresSgInd3,11.081311434367002
0,Consonant,1,High German,1325,verlieren,vorlosz,PastSgInd3,12.774112848225492
0,Vowel,1,High German,1325,verlieren,vorlosz,PastSgInd3,12.774112848225492
0,Consonant,1,High German,1325,ziehen,togen,ppl,12.911148396955392
0,Vowel,1,High German,1325,ziehen,togen,ppl,12.911148396955392
0,Consonant,1,High German,1325,ziehen,vorttoken,inf,12.911148396955392
0,Vowel,1,High German,1325,ziehen,vorttoken,inf,12.911148396955392
0,Consonant,1,High German,1475,ziehen,gezogen,ppl,12.911148396955392
0,Vowel,1,High German,1475,ziehen,gezogen,ppl,12.911148396955392
1,Consonant,1,High German,1475,ziehen,zogt,PastSgInd3,12.911148396955392
0,Vowel,1,High German,1475,ziehen,zogt,PastSgInd3,12.911148396955392
1,Consonant,1,High German,1475,fliehen,fluhen,PastPlInd3,11.081311434367002
0,Vowel,1,High German,1475,fliehen,fluhen,PastPlInd3,11.081311434367002
0,Consonant,1,High German,1475,ziehen,zeugen,PastPlInd3,12.911148396955392
0,Vowel,1,High German,1475,ziehen,zeugen,PastPlInd3,12.911148396955392
0,Consonant,1,High German,1475,ziehen,zugen,PastPlInd3,12.911148396955392
0,Vowel,1,High German,1475,ziehen,zugen,PastPlInd3,12.911148396955392
0,Consonant,1,High German,1475,ziehen,gezogen,ppl,12.911148396955392
0,Vowel,1,High German,1475,ziehen,gezogen,ppl,12.911148396955392
0,Consonant,1,High German,1475,ziehen,zugen,PastPlInd3,12.911148396955392
0,Vowel,1,High German,1475,ziehen,zugen,PastPlInd3,12.911148396955392
0,Consonant,1,High German,1475,ziehen,zugen,PastPlInd3,12.911148396955392
0,Vowel,1,High German,1475,ziehen,zugen,PastPlInd3,12.911148396955392
0,Consonant,1,High German,1475,ziehen,zach,PastSgInd3,12.911148396955392
0,Vowel,1,High German,1475,ziehen,zach,PastSgInd3,12.911148396955392
0,Consonant,1,High German,1475,ziehen,gezogen,ppl,12.911148396955392
0,Vowel,1,High German,1475,ziehen,gezogen,ppl,12.911148396955392
1,Consonant,1,High German,1475,fliehen,fluhen,PastPlInd3,11.081311434367002
0,Vowel,1,High German,1475,fliehen,fluhen,PastPlInd3,11.081311434367002
1,Consonant,1,High German,1475,ziehen,zochen,PastPlInd3,12.911148396955392
1,Vowel,1,High German,1475,ziehen,zochen,PastPlInd3,12.911148396955392
0,Consonant,1,High German,1350,ziehen,erzogen,ppl,12.911148396955392
0,Vowel,1,High German,1350,ziehen,erzogen,ppl,12.911148396955392
0,Consonant,1,High German,1350,verlieren,furlorn,ppl,12.774112848225492
0,Vowel,1,High German,1350,verlieren,furlorn,ppl,12.774112848225492
0,Consonant,1,High German,1350,ziehen,zoch,PastSgInd3,12.911148396955392
0,Vowel,1,High German,1350,ziehen,zoch,PastSgInd3,12.911148396955392
1,Consonant,1,High German,1350,fliehen,fluhent,PastPlInd3,11.081311434367002
0,Vowel,1,High German,1350,fliehen,fluhent,PastPlInd3,11.081311434367002
0,Consonant,1,High German,1350,fliehen,floch,PastSgInd3,11.081311434367002
0,Vowel,1,High German,1350,fliehen,floch,PastSgInd3,11.081311434367002
0,Consonant,1,High German,1350,ziehen,abeziehen,inf,12.911148396955392
0,Vowel,1,High German,1350,ziehen,abeziehen,inf,12.911148396955392
0,Consonant,1,High German,1350,ziehen,zugen,PastPlInd3,12.911148396955392
0,Vowel,1,High German,1350,ziehen,zugen,PastPlInd3,12.911148396955392
0,Consonant,1,High German,1350,ziehen,erzogen,ppl,12.911148396955392
0,Vowel,1,High German,1350,ziehen,erzogen,ppl,12.911148396955392
0,Consonant,1,High German,1350,ziehen,zvgen,PastPlInd3,12.911148396955392
1,Vowel,1,High German,1350,ziehen,zvgen,PastPlInd3,12.911148396955392
0,Consonant,1,High German,1350,ziehen,zoch,PastSgInd1,12.911148396955392
0,Vowel,1,High German,1350,ziehen,zoch,PastSgInd1,12.911148396955392
0,Consonant,1,High German,1350,ziehen,zvgent,PastPlInd3,12.911148396955392
1,Vowel,1,High German,1350,ziehen,zvgent,PastPlInd3,12.911148396955392
0,Consonant,1,High German,1350,ziehen,erzvge,PastSgInd2,12.911148396955392
1,Vowel,1,High German,1350,ziehen,erzvge,PastSgInd2,12.911148396955392
1,Consonant,1,High German,1350,fliehen,gevlohen,ppl,11.081311434367002
0,Vowel,1,High German,1350,fliehen,gevlohen,ppl,11.081311434367002
0,Consonant,1,High German,1350,ziehen,abgezogen,ppl,12.911148396955392
0,Vowel,1,High German,1350,ziehen,abgezogen,ppl,12.911148396955392
0,Consonant,1,High German,1475,ziehen,erzogen,ppl,12.911148396955392
0,Vowel,1,High German,1475,ziehen,erzogen,ppl,12.911148396955392
0,Consonant,1,High German,1475,verlieren,verlrn,ppl,12.774112848225492
1,Vowel,1,High German,1475,verlieren,verlrn,ppl,12.774112848225492
0,Consonant,1,High German,1475,ziehen,zoh,PastSgInd3,12.911148396955392
0,Vowel,1,High German,1475,ziehen,zoh,PastSgInd3,12.911148396955392
1,Consonant,1,High German,1475,fliehen,fluhend,PastPlInd3,11.081311434367002
0,Vowel,1,High German,1475,fliehen,fluhend,PastPlInd3,11.081311434367002
0,Consonant,1,High German,1475,fliehen,floch,PastSgInd3,11.081311434367002
0,Vowel,1,High German,1475,fliehen,floch,PastSgInd3,11.081311434367002
0,Consonant,1,High German,1475,ziehen,abziehe,inf,12.911148396955392
0,Vowel,1,High German,1475,ziehen,abziehe,inf,12.911148396955392
0,Consonant,1,High German,1475,ziehen,zvgen,PastPlInd3,12.911148396955392
1,Vowel,1,High German,1475,ziehen,zvgen,PastPlInd3,12.911148396955392
0,Consonant,1,High German,1475,ziehen,erzogen,ppl,12.911148396955392
0,Vowel,1,High German,1475,ziehen,erzogen,ppl,12.911148396955392
0,Consonant,1,High German,1475,ziehen,zvgen,PastPlInd3,12.911148396955392
1,Vowel,1,High German,1475,ziehen,zvgen,PastPlInd3,12.911148396955392
0,Consonant,1,High German,1475,ziehen,zohen,PresPlInd1,12.911148396955392
0,Vowel,1,High German,1475,ziehen,zohen,PresPlInd1,12.911148396955392
0,Consonant,1,High German,1475,ziehen,zugen,PastPlInd3,12.911148396955392
0,Vowel,1,High German,1475,ziehen,zugen,PastPlInd3,12.911148396955392
0,Consonant,1,High German,1475,ziehen,zvgem,PastPlInd3,12.911148396955392
1,Vowel,1,High German,1475,ziehen,zvgem,PastPlInd3,12.911148396955392
0,Consonant,1,High German,1475,ziehen,erzvgt,PastSgInd2,12.911148396955392
1,Vowel,1,High German,1475,ziehen,erzvgt,PastSgInd2,12.911148396955392
1,Consonant,1,High German,1475,fliehen,geflohen,ppl,11.081311434367002
0,Vowel,1,High German,1475,fliehen,geflohen,ppl,11.081311434367002
0,Consonant,1,High German,1475,ziehen,abgezogen,ppl,12.911148396955392
0,Vowel,1,High German,1475,ziehen,abgezogen,ppl,12.911148396955392
0,Consonant,1,High German,1550,ziehen,ertzogen,ppl,12.911148396955392
0,Vowel,1,High German,1550,ziehen,ertzogen,ppl,12.911148396955392
0,Consonant,1,High German,1550,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,High German,1550,verlieren,verlorn,ppl,12.774112848225492
0,Consonant,1,High German,1550,ziehen,zoch,PastSgInd3,12.911148396955392
0,Vowel,1,High German,1550,ziehen,zoch,PastSgInd3,12.911148396955392
1,Consonant,1,High German,1550,fliehen,fluhen,PastPlInd3,11.081311434367002
0,Vowel,1,High German,1550,fliehen,fluhen,PastPlInd3,11.081311434367002
0,Consonant,1,High German,1550,fliehen,floch,PastSgInd3,11.081311434367002
0,Vowel,1,High German,1550,fliehen,floch,PastSgInd3,11.081311434367002
0,Consonant,1,High German,1550,ziehen,abziehen,inf,12.911148396955392
0,Vowel,1,High German,1550,ziehen,abziehen,inf,12.911148396955392
0,Consonant,1,High German,1550,ziehen,zuegen,PastPlInd3,12.911148396955392
0,Vowel,1,High German,1550,ziehen,zuegen,PastPlInd3,12.911148396955392
0,Consonant,1,High German,1550,ziehen,erzogen,ppl,12.911148396955392
0,Vowel,1,High German,1550,ziehen,erzogen,ppl,12.911148396955392
0,Consonant,1,High German,1550,ziehen,zugen,PastPlInd3,12.911148396955392
0,Vowel,1,High German,1550,ziehen,zugen,PastPlInd3,12.911148396955392
0,Consonant,1,High German,1550,ziehen,zoch,PastSgInd1,12.911148396955392
0,Vowel,1,High German,1550,ziehen,zoch,PastSgInd1,12.911148396955392
0,Consonant,1,High German,1550,ziehen,zugen,PastPlInd3,12.911148396955392
0,Vowel,1,High German,1550,ziehen,zugen,PastPlInd3,12.911148396955392
0,Consonant,1,High German,1550,ziehen,erzuege,PastSgInd2,12.911148396955392
0,Vowel,1,High German,1550,ziehen,erzuege,PastSgInd2,12.911148396955392
0,Consonant,1,High German,1550,ziehen,abgezogen,ppl,12.911148396955392
0,Vowel,1,High German,1550,ziehen,abgezogen,ppl,12.911148396955392
0,Consonant,1,High German,1475,ziehen,erzogen,ppl,12.911148396955392
0,Vowel,1,High German,1475,ziehen,erzogen,ppl,12.911148396955392
0,Consonant,1,High German,1475,verlieren,verloren,ppl,12.774112848225492
0,Vowel,1,High German,1475,verlieren,verloren,ppl,12.774112848225492
0,Consonant,1,High German,1475,ziehen,tzuch,PastSgInd3,12.911148396955392
1,Vowel,1,High German,1475,ziehen,tzuch,PastSgInd3,12.911148396955392
0,Consonant,1,High German,1475,fliehen,floch,PastSgInd3,11.081311434367002
0,Vowel,1,High German,1475,fliehen,floch,PastSgInd3,11.081311434367002
0,Consonant,1,High German,1475,verlieren,verloren,ppl,12.774112848225492
0,Vowel,1,High German,1475,verlieren,verloren,ppl,12.774112848225492
0,Consonant,1,High German,1475,ziehen,ertzogen,ppl,12.911148396955392
0,Vowel,1,High German,1475,ziehen,ertzogen,ppl,12.911148396955392
0,Consonant,1,High German,1475,ziehen,tzugen,PastPlInd3,12.911148396955392
0,Vowel,1,High German,1475,ziehen,tzugen,PastPlInd3,12.911148396955392
1,Consonant,1,High German,1475,ziehen,tzug,PastSgInd1,12.911148396955392
1,Vowel,1,High German,1475,ziehen,tzug,PastSgInd1,12.911148396955392
0,Consonant,1,High German,1475,ziehen,ertzugez,PastSgInd2,12.911148396955392
0,Vowel,1,High German,1475,ziehen,ertzugez,PastSgInd2,12.911148396955392
0,Consonant,1,High German,1475,ziehen,erzogen,ppl,12.911148396955392
0,Vowel,1,High German,1475,ziehen,erzogen,ppl,12.911148396955392
0,Consonant,1,High German,1475,verlieren,verloren,ppl,12.774112848225492
0,Vowel,1,High German,1475,verlieren,verloren,ppl,12.774112848225492
1,Consonant,1,High German,1475,fliehen,fluhen,PastPlInd3,11.081311434367002
0,Vowel,1,High German,1475,fliehen,fluhen,PastPlInd3,11.081311434367002
0,Consonant,1,High German,1475,ziehen,abziehen,inf,12.911148396955392
0,Vowel,1,High German,1475,ziehen,abziehen,inf,12.911148396955392
0,Consonant,1,High German,1475,ziehen,erzogen,ppl,12.911148396955392
0,Vowel,1,High German,1475,ziehen,erzogen,ppl,12.911148396955392
0,Consonant,1,High German,1475,ziehen,czwgen,PastPlInd3,12.911148396955392
1,Vowel,1,High German,1475,ziehen,czwgen,PastPlInd3,12.911148396955392
0,Consonant,1,High German,1475,ziehen,zwgen,PastPlInd3,12.911148396955392
1,Vowel,1,High German,1475,ziehen,zwgen,PastPlInd3,12.911148396955392
0,Consonant,1,High German,1475,ziehen,zwgen,PastPlInd3,12.911148396955392
1,Vowel,1,High German,1475,ziehen,zwgen,PastPlInd3,12.911148396955392
0,Consonant,1,High German,1475,ziehen,erzogen,ppl,12.911148396955392
0,Vowel,1,High German,1475,ziehen,erzogen,ppl,12.911148396955392
0,Consonant,1,High German,1475,verlieren,verlos,PastSgInd3,12.774112848225492
0,Vowel,1,High German,1475,verlieren,verlos,PastSgInd3,12.774112848225492
1,Consonant,1,High German,1475,fliehen,geflohen,ppl,11.081311434367002
0,Vowel,1,High German,1475,fliehen,geflohen,ppl,11.081311434367002
0,Consonant,1,High German,1525,ziehen,erzogen,ppl,12.911148396955392
0,Vowel,1,High German,1525,ziehen,erzogen,ppl,12.911148396955392
0,Consonant,1,High German,1525,verlieren,verloren,ppl,12.774112848225492
0,Vowel,1,High German,1525,verlieren,verloren,ppl,12.774112848225492
0,Consonant,1,High German,1525,ziehen,zoch,PastSgInd3,12.911148396955392
0,Vowel,1,High German,1525,ziehen,zoch,PastSgInd3,12.911148396955392
1,Consonant,1,High German,1525,fliehen,fluhend,PastPlInd3,11.081311434367002
0,Vowel,1,High German,1525,fliehen,fluhend,PastPlInd3,11.081311434367002
0,Consonant,1,High German,1525,ziehen,vszziehen,inf,12.911148396955392
0,Vowel,1,High German,1525,ziehen,vszziehen,inf,12.911148396955392
0,Consonant,1,High German,1525,ziehen,zugendt,PastPlInd3,12.911148396955392
0,Vowel,1,High German,1525,ziehen,zugendt,PastPlInd3,12.911148396955392
0,Consonant,1,High German,1525,ziehen,erzogen,ppl,12.911148396955392
0,Vowel,1,High German,1525,ziehen,erzogen,ppl,12.911148396955392
0,Consonant,1,High German,1525,ziehen,zugend,PastPlInd3,12.911148396955392
0,Vowel,1,High German,1525,ziehen,zugend,PastPlInd3,12.911148396955392
0,Consonant,1,High German,1525,ziehen,zugend,PastPlInd3,12.911148396955392
0,Vowel,1,High German,1525,ziehen,zugend,PastPlInd3,12.911148396955392
0,Consonant,1,High German,1525,ziehen,zugend,PastPlInd3,12.911148396955392
0,Vowel,1,High German,1525,ziehen,zugend,PastPlInd3,12.911148396955392
0,Consonant,1,High German,1525,zeihen,verzich,impSg.2,7.979681302387741
0,Vowel,1,High German,1525,zeihen,verzich,impSg.2,7.979681302387741
0,Consonant,1,High German,1525,ziehen,erzogen,ppl,12.911148396955392
0,Vowel,1,High German,1525,ziehen,erzogen,ppl,12.911148396955392
0,Consonant,1,High German,1525,ziehen,erzogen,ppl,12.911148396955392
0,Vowel,1,High German,1525,ziehen,erzogen,ppl,12.911148396955392
1,Consonant,1,High German,1525,verlieren,verlor,PastSgInd3,12.774112848225492
0,Vowel,1,High German,1525,verlieren,verlor,PastSgInd3,12.774112848225492
1,Consonant,1,High German,1525,fliehen,geflohen,ppl,11.081311434367002
0,Vowel,1,High German,1525,fliehen,geflohen,ppl,11.081311434367002
0,Consonant,1,High German,1525,verlieren,verloren,ppl,12.774112848225492
0,Vowel,1,High German,1525,verlieren,verloren,ppl,12.774112848225492
0,Consonant,1,High German,1325,ziehen,erzogen,ppl,12.911148396955392
0,Vowel,1,High German,1325,ziehen,erzogen,ppl,12.911148396955392
0,Consonant,1,High German,1325,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,High German,1325,verlieren,verlorn,ppl,12.774112848225492
0,Consonant,1,High German,1325,ziehen,zoh,PastSgInd3,12.911148396955392
0,Vowel,1,High German,1325,ziehen,zoh,PastSgInd3,12.911148396955392
1,Consonant,1,High German,1325,fliehen,flvhen,PastPlInd3,11.081311434367002
1,Vowel,1,High German,1325,fliehen,flvhen,PastPlInd3,11.081311434367002
0,Consonant,1,High German,1325,fliehen,vloch,PastSgInd3,11.081311434367002
0,Vowel,1,High German,1325,fliehen,vloch,PastSgInd3,11.081311434367002
0,Consonant,1,High German,1325,ziehen,abeziehen,inf,12.911148396955392
0,Vowel,1,High German,1325,ziehen,abeziehen,inf,12.911148396955392
0,Consonant,1,High German,1325,ziehen,zvgen,PastPlInd3,12.911148396955392
1,Vowel,1,High German,1325,ziehen,zvgen,PastPlInd3,12.911148396955392
1,Consonant,1,High German,1325,ziehen,zvgen,PastSgInd3,12.911148396955392
0,Vowel,1,High German,1325,ziehen,zvgen,PastSgInd3,12.911148396955392
0,Consonant,1,High German,1325,ziehen,zoch,PastSgInd3,12.911148396955392
0,Vowel,1,High German,1325,ziehen,zoch,PastSgInd3,12.911148396955392
0,Consonant,1,High German,1325,ziehen,zvgen,PastPlInd3,12.911148396955392
1,Vowel,1,High German,1325,ziehen,zvgen,PastPlInd3,12.911148396955392
0,Consonant,1,High German,1325,ziehen,zvgen,PastPlInd3,12.911148396955392
1,Vowel,1,High German,1325,ziehen,zvgen,PastPlInd3,12.911148396955392
0,Consonant,1,High German,1325,ziehen,zvge,PastSgInd2,12.911148396955392
1,Vowel,1,High German,1325,ziehen,zvge,PastSgInd2,12.911148396955392
1,Consonant,1,High German,1325,fliehen,geflohen,ppl,11.081311434367002
0,Vowel,1,High German,1325,fliehen,geflohen,ppl,11.081311434367002
0,Consonant,1,High German,1325,ziehen,abgezogen,ppl,12.911148396955392
0,Vowel,1,High German,1325,ziehen,abgezogen,ppl,12.911148396955392
1,Consonant,1,High German,1325,fliehen,gevlohen,ppl,11.081311434367002
0,Vowel,1,High German,1325,fliehen,gevlohen,ppl,11.081311434367002
0,Consonant,1,High German,1325,ziehen,abgezogen,ppl,12.911148396955392
0,Vowel,1,High German,1325,ziehen,abgezogen,ppl,12.911148396955392
0,Consonant,1,High German,1325,ziehen,vzzvgen,PastPlInd3,12.911148396955392
1,Vowel,1,High German,1325,ziehen,vzzvgen,PastPlInd3,12.911148396955392
0,Consonant,1,High German,1325,ziehen,zvgen,PastPlInd3,12.911148396955392
1,Vowel,1,High German,1325,ziehen,zvgen,PastPlInd3,12.911148396955392
0,Consonant,1,High German,1325,ziehen,zvgen,PastPlInd3,12.911148396955392
1,Vowel,1,High German,1325,ziehen,zvgen,PastPlInd3,12.911148396955392
1,Consonant,1,High German,1325,frieren,vror,PastSgInd3,7.765993079407675
0,Vowel,1,High German,1325,frieren,vror,PastSgInd3,7.765993079407675
0,Consonant,1,High German,1325,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,High German,1325,verlieren,verlorn,ppl,12.774112848225492
1,Consonant,1,High German,1325,verlieren,verlierne,inf,12.774112848225492
0,Vowel,1,High German,1325,verlieren,verlierne,inf,12.774112848225492
0,Consonant,1,High German,1325,ziehen,ziehenne,inf,12.911148396955392
0,Vowel,1,High German,1325,ziehen,ziehenne,inf,12.911148396955392
0,Consonant,1,Upper German,1475,ziehen,zoech,PastSgInd3,12.911148396955392
0,Vowel,1,Upper German,1475,ziehen,zoech,PastSgInd3,12.911148396955392
0,Consonant,1,Upper German,1475,fliehen,flogen,PastPlInd3,11.081311434367002
1,Vowel,1,Upper German,1475,fliehen,flogen,PastPlInd3,11.081311434367002
0,Consonant,1,Upper German,1475,ziehen,vberzogen,ppl,12.911148396955392
0,Vowel,1,Upper German,1475,ziehen,vberzogen,ppl,12.911148396955392
0,Consonant,1,Upper German,1475,ziehen,erzogen,ppl,12.911148396955392
0,Vowel,1,Upper German,1475,ziehen,erzogen,ppl,12.911148396955392
0,Consonant,1,Upper German,1475,ziehen,zuigen,PastPlInd3,12.911148396955392
0,Vowel,1,Upper German,1475,ziehen,zuigen,PastPlInd3,12.911148396955392
1,Consonant,1,Upper German,1475,ziehen,zugenen,PastSgInd3,12.911148396955392
1,Vowel,1,Upper German,1475,ziehen,zugenen,PastSgInd3,12.911148396955392
0,Consonant,1,Upper German,1475,ziehen,auffzogen,ppl,12.911148396955392
0,Vowel,1,Upper German,1475,ziehen,auffzogen,ppl,12.911148396955392
0,Consonant,1,Upper German,1475,ziehen,zoch,PastSgInd3,12.911148396955392
0,Vowel,1,Upper German,1475,ziehen,zoch,PastSgInd3,12.911148396955392
0,Consonant,1,High German,1475,ziehen,erczogen,ppl,12.911148396955392
0,Vowel,1,High German,1475,ziehen,erczogen,ppl,12.911148396955392
0,Consonant,1,High German,1475,ziehen,erczogen,ppl,12.911148396955392
0,Vowel,1,High German,1475,ziehen,erczogen,ppl,12.911148396955392
0,Consonant,1,High German,1475,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,High German,1475,verlieren,verlorn,ppl,12.774112848225492
0,Consonant,1,High German,1475,ziehen,zoh,PastSgInd3,12.911148396955392
0,Vowel,1,High German,1475,ziehen,zoh,PastSgInd3,12.911148396955392
1,Consonant,1,High German,1475,fliehen,fluhen,PastPlInd3,11.081311434367002
0,Vowel,1,High German,1475,fliehen,fluhen,PastPlInd3,11.081311434367002
0,Consonant,1,High German,1475,ziehen,vmbczewht,PresSgInd3,12.911148396955392
0,Vowel,1,High German,1475,ziehen,vmbczewht,PresSgInd3,12.911148396955392
0,Consonant,1,High German,1475,fliehen,floh,PastSgInd3,11.081311434367002
0,Vowel,1,High German,1475,fliehen,floh,PastSgInd3,11.081311434367002
1,Consonant,1,High German,1475,ziehen,auszcziehen,inf,12.911148396955392
0,Vowel,1,High German,1475,ziehen,auszcziehen,inf,12.911148396955392
0,Consonant,1,High German,1475,ziehen,zugen,PastPlInd3,12.911148396955392
